Date,NAV
07-02-2005,110.839996
08-02-2005,110.910004
09-02-2005,109.989998
10-02-2005,110.459999
11-02-2005,111.25
14-02-2005,111.330002
15-02-2005,111.709999
16-02-2005,111.739998
17-02-2005,110.860001
18-02-2005,110.940002
22-02-2005,109.330002
23-02-2005,109.949997
24-02-2005,110.849998
25-02-2005,111.900002
28-02-2005,111.18
01-03-2005,111.809998
02-03-2005,111.82
03-03-2005,111.849998
04-03-2005,112.93
07-03-2005,113.230003
08-03-2005,112.690002
09-03-2005,111.559998
10-03-2005,111.769997
11-03-2005,110.949997
14-03-2005,111.580002
15-03-2005,110.739998
16-03-2005,109.849998
17-03-2005,110.050003
18-03-2005,110
21-03-2005,109.449997
22-03-2005,108.339996
23-03-2005,107.989998
24-03-2005,107.900002
28-03-2005,108.169998
29-03-2005,107.370003
30-03-2005,108.860001
31-03-2005,108.790001
01-04-2005,108.080002
04-04-2005,108.379997
05-04-2005,108.870003
06-04-2005,109.139999
07-04-2005,109.800003
08-04-2005,108.879997
11-04-2005,108.879997
12-04-2005,109.489998
13-04-2005,108.209999
14-04-2005,107.129997
15-04-2005,105.339996
18-04-2005,105.650002
19-04-2005,106.279999
20-04-2005,104.870003
21-04-2005,106.940002
22-04-2005,106.230003
25-04-2005,107.150002
26-04-2005,106.190002
27-04-2005,106.629997
28-04-2005,105.449997
29-04-2005,106.709999
02-05-2005,107.190002
03-05-2005,107.099998
04-05-2005,108.459999
05-05-2005,108.18
06-05-2005,108.07
09-05-2005,108.760002
10-05-2005,107.599998
11-05-2005,108.110001
12-05-2005,107.029999
13-05-2005,106.559998
16-05-2005,107.639999
17-05-2005,108.400002
18-05-2005,109.510002
19-05-2005,110.029999
20-05-2005,109.860001
23-05-2005,110.279999
24-05-2005,110.300003
25-05-2005,109.93
26-05-2005,110.650002
27-05-2005,110.769997
31-05-2005,110.089996
01-06-2005,111.120003
02-06-2005,111.309998
03-06-2005,110.550003
06-06-2005,110.690002
07-06-2005,110.669998
08-06-2005,110.449997
09-06-2005,111.029999
10-06-2005,110.769997
13-06-2005,111.050003
14-06-2005,111.339996
15-06-2005,111.589996
16-06-2005,111.989998
17-06-2005,112.550003
20-06-2005,112.470001
21-06-2005,112.239998
22-06-2005,112.269997
23-06-2005,111.07
24-06-2005,109.800003
27-06-2005,109.720001
28-06-2005,110.739998
29-06-2005,110.599998
30-06-2005,109.809998
01-07-2005,110.110001
05-07-2005,111.089996
06-07-2005,110.190002
07-07-2005,110.459999
08-07-2005,111.75
11-07-2005,112.449997
12-07-2005,112.709999
13-07-2005,112.82
14-07-2005,113.120003
15-07-2005,113.25
18-07-2005,112.620003
19-07-2005,113.379997
20-07-2005,113.93
21-07-2005,113.18
22-07-2005,113.790001
25-07-2005,113.360001
26-07-2005,113.559998
27-07-2005,114.089996
28-07-2005,114.760002
29-07-2005,113.879997
01-08-2005,113.989998
02-08-2005,114.800003
03-08-2005,114.910004
04-08-2005,114.059998
05-08-2005,113.190002
08-08-2005,112.889999
09-08-2005,113.650002
10-08-2005,113.5
11-08-2005,114.309998
12-08-2005,113.629997
15-08-2005,113.970001
16-08-2005,112.629997
17-08-2005,112.739998
18-08-2005,112.629997
19-08-2005,112.709999
22-08-2005,112.889999
23-08-2005,112.510002
24-08-2005,111.779999
25-08-2005,112.040001
26-08-2005,111.360001
29-08-2005,112.040001
30-08-2005,111.699997
31-08-2005,112.839996
01-09-2005,112.949997
02-09-2005,112.620003
06-09-2005,114.050003
07-09-2005,114.339996
08-09-2005,113.910004
09-09-2005,114.809998
12-09-2005,114.730003
13-09-2005,113.900002
14-09-2005,113.529999
15-09-2005,113.580002
16-09-2005,114.529999
19-09-2005,113.889999
20-09-2005,112.989998
21-09-2005,111.970001
22-09-2005,112.400002
23-09-2005,111.93
26-09-2005,111.959999
27-09-2005,111.959999
28-09-2005,112.099998
29-09-2005,113.089996
30-09-2005,113.199997
03-10-2005,113
04-10-2005,111.889999
05-10-2005,110.260002
06-10-2005,109.809998
07-10-2005,110.220001
10-10-2005,109.43
11-10-2005,109.209999
12-10-2005,108.559998
13-10-2005,108.480003
14-10-2005,109.379997
17-10-2005,109.699997
18-10-2005,108.599998
19-10-2005,110.230003
20-10-2005,108.580002
21-10-2005,108.75
24-10-2005,110.589996
25-10-2005,110.309998
26-10-2005,109.830002
27-10-2005,108.699997
28-10-2005,110.510002
31-10-2005,111.300003
01-11-2005,110.900002
02-11-2005,112.029999
03-11-2005,112.540001
04-11-2005,112.559998
07-11-2005,112.809998
08-11-2005,112.470001
09-11-2005,112.669998
10-11-2005,113.639999
11-11-2005,113.989998
14-11-2005,113.910004
15-11-2005,113.480003
16-11-2005,113.699997
17-11-2005,114.779999
18-11-2005,115.300003
21-11-2005,115.900002
22-11-2005,116.5
23-11-2005,116.910004
25-11-2005,117.150002
28-11-2005,116.169998
29-11-2005,116.190002
30-11-2005,115.489998
01-12-2005,116.900002
02-12-2005,116.93
05-12-2005,116.660004
06-12-2005,116.809998
07-12-2005,116.25
08-12-2005,116.120003
09-12-2005,116.440002
12-12-2005,116.540001
13-12-2005,117.199997
14-12-2005,117.699997
15-12-2005,117.540001
16-12-2005,117.199997
19-12-2005,116.519997
20-12-2005,116.489998
21-12-2005,116.790001
22-12-2005,117.309998
23-12-2005,117.379997
27-12-2005,116.25
28-12-2005,115.82
29-12-2005,115.480003
30-12-2005,114.919998
03-01-2006,116.82
04-01-2006,117.269997
05-01-2006,117.279999
06-01-2006,118.410004
09-01-2006,118.839996
10-01-2006,118.800003
11-01-2006,119.230003
12-01-2006,118.480003
13-01-2006,118.620003
17-01-2006,118.190002
18-01-2006,117.739998
19-01-2006,118.400002
20-01-2006,116.230003
23-01-2006,116.440002
24-01-2006,116.720001
25-01-2006,116.529999
26-01-2006,117.370003
27-01-2006,118.290001
30-01-2006,118.43
31-01-2006,117.959999
01-02-2006,118.190002
02-02-2006,117.150002
03-02-2006,116.529999
06-02-2006,116.629997
07-02-2006,115.68
08-02-2006,116.730003
09-02-2006,116.57
10-02-2006,116.860001
13-02-2006,116.5
14-02-2006,117.68
15-02-2006,118.120003
16-02-2006,118.989998
17-02-2006,118.800003
21-02-2006,118.410004
22-02-2006,119.309998
23-02-2006,118.889999
24-02-2006,119.059998
27-02-2006,119.510002
28-02-2006,118.260002
01-03-2006,119.269997
02-03-2006,119.080002
03-03-2006,118.910004
06-03-2006,118.080002
07-03-2006,117.870003
08-03-2006,118.139999
09-03-2006,117.559998
10-03-2006,118.43
13-03-2006,118.699997
14-03-2006,119.93
15-03-2006,120.449997
16-03-2006,120.669998
17-03-2006,120.349998
20-03-2006,120.150002
21-03-2006,119.43
22-03-2006,120.150002
23-03-2006,119.839996
24-03-2006,119.959999
27-03-2006,119.830002
28-03-2006,119.059998
29-03-2006,119.980003
30-03-2006,119.739998
31-03-2006,119.239998
03-04-2006,119.519997
04-04-2006,120.279999
05-04-2006,120.809998
06-04-2006,120.599998
07-04-2006,119.360001
10-04-2006,119.459999
11-04-2006,118.550003
12-04-2006,118.699997
13-04-2006,118.790001
17-04-2006,118.440002
18-04-2006,120.5
19-04-2006,120.720001
20-04-2006,120.860001
21-04-2006,120.849998
24-04-2006,120.559998
25-04-2006,119.970001
26-04-2006,120.32
27-04-2006,120.75
28-04-2006,120.830002
01-05-2006,120.330002
02-05-2006,121.07
03-05-2006,120.599998
04-05-2006,121.010002
05-05-2006,122.25
08-05-2006,122.160004
09-05-2006,122.209999
10-05-2006,122.050003
11-05-2006,120.510002
12-05-2006,119.150002
15-05-2006,119.470001
16-05-2006,119.239998
17-05-2006,117.269997
18-05-2006,116.489998
19-05-2006,116.970001
22-05-2006,116.510002
23-05-2006,116
24-05-2006,116.190002
25-05-2006,117.529999
26-05-2006,118.209999
30-05-2006,116.349998
31-05-2006,117.330002
01-06-2006,118.779999
02-06-2006,119.010002
05-06-2006,116.900002
06-06-2006,116.769997
07-06-2006,116.080002
08-06-2006,116.25
09-06-2006,115.730003
12-06-2006,114.260002
13-06-2006,113.120003
14-06-2006,113.709999
15-06-2006,116.129997
16-06-2006,115.699997
19-06-2006,114.650002
20-06-2006,114.650002
21-06-2006,115.769997
22-06-2006,115.18
23-06-2006,114.599998
26-06-2006,115.160004
27-06-2006,114.110001
28-06-2006,114.760002
29-06-2006,117.239998
30-06-2006,116.989998
03-07-2006,117.93
05-07-2006,117.080002
06-07-2006,117.400002
07-07-2006,116.610001
10-07-2006,116.779999
11-07-2006,117.269997
12-07-2006,116
13-07-2006,114.489998
14-07-2006,113.93
17-07-2006,113.769997
18-07-2006,114
19-07-2006,116.120003
20-07-2006,115.139999
21-07-2006,114.32
24-07-2006,116.220001
25-07-2006,116.959999
26-07-2006,116.919998
27-07-2006,116.449997
28-07-2006,117.870003
31-07-2006,117.699997
01-08-2006,117.169998
02-08-2006,117.889999
03-08-2006,118.089996
04-08-2006,118
07-08-2006,117.68
08-08-2006,117.290001
09-08-2006,116.809998
10-08-2006,117.370003
11-08-2006,116.919998
14-08-2006,117.059998
15-08-2006,118.669998
16-08-2006,119.610001
17-08-2006,119.800003
18-08-2006,120.25
21-08-2006,119.809998
22-08-2006,119.93
23-08-2006,119.400002
24-08-2006,119.68
25-08-2006,119.599998
28-08-2006,120.220001
29-08-2006,120.470001
30-08-2006,120.519997
31-08-2006,120.480003
01-09-2006,121.150002
05-09-2006,121.360001
06-09-2006,120.18
07-09-2006,119.599998
08-09-2006,120.059998
11-09-2006,120.120003
12-09-2006,121.379997
13-09-2006,121.870003
14-09-2006,121.709999
15-09-2006,122.040001
18-09-2006,122.160004
19-09-2006,121.900002
20-09-2006,122.529999
21-09-2006,121.900002
22-09-2006,121.080002
25-09-2006,122.139999
26-09-2006,123.059998
27-09-2006,123.110001
28-09-2006,123.349998
29-09-2006,123.040001
02-10-2006,122.620003
03-10-2006,122.889999
04-10-2006,124.400002
05-10-2006,124.709999
06-10-2006,124.370003
09-10-2006,124.470001
10-10-2006,124.730003
11-10-2006,124.419998
12-10-2006,125.610001
13-10-2006,125.860001
16-10-2006,126.18
17-10-2006,125.720001
18-10-2006,125.910004
19-10-2006,126
20-10-2006,126.160004
23-10-2006,126.93
24-10-2006,126.959999
25-10-2006,127.410004
26-10-2006,128.039993
27-10-2006,126.980003
30-10-2006,127.040001
31-10-2006,127.040001
01-11-2006,126.120003
02-11-2006,126.110001
03-11-2006,125.839996
06-11-2006,127.269997
07-11-2006,127.550003
08-11-2006,127.849998
09-11-2006,127.190002
10-11-2006,127.43
13-11-2006,127.779999
14-11-2006,128.610001
15-11-2006,128.949997
16-11-2006,129.240005
17-11-2006,129.380005
20-11-2006,129.320007
21-11-2006,129.529999
22-11-2006,129.850006
24-11-2006,129.380005
27-11-2006,127.629997
28-11-2006,128.089996
29-11-2006,129.330002
30-11-2006,129.429993
01-12-2006,129.080002
04-12-2006,130.220001
05-12-2006,130.75
06-12-2006,130.610001
07-12-2006,130.089996
08-12-2006,130.330002
11-12-2006,130.630005
12-12-2006,130.490005
13-12-2006,130.669998
14-12-2006,131.809998
15-12-2006,131.960007
18-12-2006,131.539993
19-12-2006,131.830002
20-12-2006,131.639999
21-12-2006,131.190002
22-12-2006,130.509995
26-12-2006,130.429993
27-12-2006,131.369995
28-12-2006,131.179993
29-12-2006,130.589996
03-01-2007,130.449997
04-01-2007,130.610001
05-01-2007,129.820007
08-01-2007,130.149994
09-01-2007,130.080002
10-01-2007,130.350006
11-01-2007,131.169998
12-01-2007,131.809998
16-01-2007,131.910004
17-01-2007,131.809998
18-01-2007,131.419998
19-01-2007,131.800003
22-01-2007,131.110001
23-01-2007,131.570007
24-01-2007,132.690002
25-01-2007,131.190002
26-01-2007,131.039993
29-01-2007,130.899994
30-01-2007,131.660004
31-01-2007,132.539993
01-02-2007,133.279999
02-02-2007,133.509995
05-02-2007,133.389999
06-02-2007,133.490005
07-02-2007,133.729996
08-02-2007,133.570007
09-02-2007,132.630005
12-02-2007,132.199997
13-02-2007,133.229996
14-02-2007,134.279999
15-02-2007,134.429993
16-02-2007,134.320007
20-02-2007,134.699997
21-02-2007,134.520004
22-02-2007,134.429993
23-02-2007,133.970001
26-02-2007,133.820007
27-02-2007,129.190002
28-02-2007,129.929993
01-03-2007,129.600006
02-03-2007,128.119995
05-03-2007,126.919998
06-03-2007,128.889999
07-03-2007,128.610001
08-03-2007,129.539993
09-03-2007,129.619995
12-03-2007,129.970001
13-03-2007,127.370003
14-03-2007,128.229996
15-03-2007,128.699997
16-03-2007,128.210007
19-03-2007,129.600006
20-03-2007,130.429993
21-03-2007,132.660004
22-03-2007,132.610001
23-03-2007,132.199997
26-03-2007,132.330002
27-03-2007,131.509995
28-03-2007,130.490005
29-03-2007,130.990005
30-03-2007,130.830002
02-04-2007,131.169998
03-04-2007,132.410004
04-04-2007,132.570007
05-04-2007,133.009995
09-04-2007,133.089996
10-04-2007,133.429993
11-04-2007,132.570007
12-04-2007,133.399994
13-04-2007,133.860001
16-04-2007,135.300003
17-04-2007,135.570007
18-04-2007,135.669998
19-04-2007,135.509995
20-04-2007,136.770004
23-04-2007,136.449997
24-04-2007,136.399994
25-04-2007,137.800003
26-04-2007,137.699997
27-04-2007,137.690002
30-04-2007,136.610001
01-05-2007,136.970001
02-05-2007,137.869995
03-05-2007,138.509995
04-05-2007,138.809998
07-05-2007,139.169998
08-05-2007,139.020004
09-05-2007,139.5
10-05-2007,137.580002
11-05-2007,138.919998
14-05-2007,138.679993
15-05-2007,138.509995
16-05-2007,139.740005
17-05-2007,139.619995
18-05-2007,140.550003
21-05-2007,140.759995
22-05-2007,140.669998
23-05-2007,140.5
24-05-2007,139.160004
25-05-2007,139.919998
29-05-2007,140.149994
30-05-2007,141.320007
31-05-2007,141.360001
01-06-2007,141.889999
04-06-2007,142.149994
05-06-2007,141.399994
06-06-2007,140.179993
07-06-2007,137.729996
08-06-2007,139.289993
11-06-2007,139.429993
12-06-2007,137.940002
13-06-2007,140.059998
14-06-2007,140.75
15-06-2007,141.669998
18-06-2007,141.490005
19-06-2007,141.740005
20-06-2007,139.809998
21-06-2007,140.710007
22-06-2007,138.320007
25-06-2007,137.880005
26-06-2007,137.429993
27-06-2007,138.699997
28-06-2007,138.649994
29-06-2007,138.429993
02-07-2007,139.910004
03-07-2007,140.440002
05-07-2007,140.490005
06-07-2007,140.990005
09-07-2007,141.119995
10-07-2007,139.119995
11-07-2007,139.929993
12-07-2007,142.600006
13-07-2007,143.050003
16-07-2007,142.770004
17-07-2007,142.759995
18-07-2007,142.509995
19-07-2007,143.149994
20-07-2007,141.399994
23-07-2007,142.089996
24-07-2007,139.270004
25-07-2007,139.919998
26-07-2007,136.660004
27-07-2007,134.490005
30-07-2007,135.869995
31-07-2007,134.149994
01-08-2007,135.130005
02-08-2007,135.759995
03-08-2007,132.160004
06-08-2007,135.350006
07-08-2007,136.179993
08-08-2007,138.149994
09-08-2007,134.080002
10-08-2007,134.130005
13-08-2007,134.080002
14-08-2007,131.669998
15-08-2007,129.869995
16-08-2007,130.300003
17-08-2007,133.5
20-08-2007,133.460007
21-08-2007,133.610001
22-08-2007,135.179993
23-08-2007,135.039993
24-08-2007,136.610001
27-08-2007,135.440002
28-08-2007,132.270004
29-08-2007,135.199997
30-08-2007,134.649994
31-08-2007,136.160004
04-09-2007,137.580002
05-09-2007,136.059998
06-09-2007,136.669998
07-09-2007,134.360001
10-09-2007,134.190002
11-09-2007,136.020004
12-09-2007,136.059998
13-09-2007,137.220001
14-09-2007,137.240005
17-09-2007,136.539993
18-09-2007,140.529999
19-09-2007,141.389999
20-09-2007,140.470001
21-09-2007,140.490005
24-09-2007,139.75
25-09-2007,139.710007
26-09-2007,140.490005
27-09-2007,141.039993
28-09-2007,140.610001
01-10-2007,142.479996
02-10-2007,142.449997
03-10-2007,141.830002
04-10-2007,142.130005
05-10-2007,143.529999
08-10-2007,143.059998
09-10-2007,144.220001
10-10-2007,143.990005
11-10-2007,143.25
12-10-2007,143.929993
15-10-2007,142.729996
16-10-2007,141.789993
17-10-2007,142.050003
18-10-2007,141.940002
19-10-2007,138.309998
22-10-2007,138.830002
23-10-2007,140.059998
24-10-2007,139.720001
25-10-2007,139.580002
26-10-2007,141.509995
29-10-2007,142.050003
30-10-2007,141.130005
31-10-2007,142.830002
01-11-2007,139.100006
02-11-2007,139.210007
05-11-2007,138.529999
06-11-2007,140.199997
07-11-2007,136.160004
08-11-2007,136.080002
09-11-2007,134.139999
12-11-2007,132.800003
13-11-2007,136.710007
14-11-2007,135.779999
15-11-2007,133.990005
16-11-2007,134.699997
19-11-2007,132.350006
20-11-2007,132.949997
21-11-2007,130.839996
23-11-2007,133.059998
26-11-2007,129.970001
27-11-2007,131.910004
28-11-2007,135.720001
29-11-2007,135.800003
30-11-2007,136.850006
03-12-2007,136.050003
04-12-2007,135.160004
05-12-2007,137.289993
06-12-2007,139.360001
07-12-2007,139.119995
10-12-2007,140.160004
11-12-2007,136.619995
12-12-2007,137.470001
13-12-2007,137.639999
14-12-2007,135.75
17-12-2007,133.720001
18-12-2007,134.559998
19-12-2007,134.380005
20-12-2007,135.070007
21-12-2007,136.589996
24-12-2007,137.690002
26-12-2007,137.809998
27-12-2007,135.880005
28-12-2007,136.080002
31-12-2007,135.149994
02-01-2008,133.220001
03-01-2008,133.220001
04-01-2008,129.949997
07-01-2008,130.369995
08-01-2008,128.020004
09-01-2008,129.770004
10-01-2008,130.800003
11-01-2008,129.039993
14-01-2008,130.440002
15-01-2008,127.190002
16-01-2008,126.480003
17-01-2008,122.809998
18-01-2008,122.07
22-01-2008,120.709999
23-01-2008,123.300003
24-01-2008,124.540001
25-01-2008,122.57
28-01-2008,124.720001
29-01-2008,125.5
30-01-2008,124.910004
31-01-2008,127.019997
01-02-2008,128.580002
04-02-2008,127.230003
05-02-2008,123.169998
06-02-2008,122.279999
07-02-2008,123.279999
08-02-2008,122.760002
11-02-2008,123.489998
12-02-2008,124.389999
13-02-2008,126.129997
14-02-2008,124.440002
15-02-2008,124.550003
19-02-2008,124.449997
20-02-2008,125.489998
21-02-2008,123.919998
22-02-2008,124.910004
25-02-2008,126.639999
26-02-2008,127.519997
27-02-2008,127.43
28-02-2008,126.300003
29-02-2008,122.889999
03-03-2008,122.949997
04-03-2008,122.529999
05-03-2008,123.230003
06-03-2008,120.540001
07-03-2008,119.519997
10-03-2008,117.690002
11-03-2008,122.059998
12-03-2008,120.989998
13-03-2008,121.620003
14-03-2008,119.089996
17-03-2008,118.040001
18-03-2008,123.050003
19-03-2008,120.059998
20-03-2008,122.940002
24-03-2008,124.82
25-03-2008,125.110001
26-03-2008,124.019997
27-03-2008,122.019997
28-03-2008,121.059998
31-03-2008,121.75
01-04-2008,126.120003
02-04-2008,125.900002
03-04-2008,126.059998
04-04-2008,126.160004
07-04-2008,126.360001
08-04-2008,125.760002
09-04-2008,124.75
10-04-2008,125.309998
11-04-2008,122.769997
14-04-2008,122.349998
15-04-2008,122.919998
16-04-2008,125.720001
17-04-2008,125.809998
18-04-2008,128.080002
21-04-2008,127.889999
22-04-2008,126.760002
23-04-2008,127.129997
24-04-2008,127.949997
25-04-2008,128.779999
28-04-2008,128.649994
29-04-2008,128.149994
30-04-2008,127.669998
01-05-2008,129.880005
02-05-2008,130.300003
05-05-2008,129.720001
06-05-2008,130.710007
07-05-2008,128.399994
08-05-2008,128.869995
09-05-2008,128.029999
12-05-2008,129.449997
13-05-2008,129.429993
14-05-2008,129.970001
15-05-2008,131.369995
16-05-2008,131.539993
19-05-2008,131.669998
20-05-2008,130.449997
21-05-2008,128.360001
22-05-2008,128.720001
23-05-2008,127.019997
27-05-2008,127.889999
28-05-2008,128.419998
29-05-2008,129.119995
30-05-2008,129.309998
02-06-2008,127.959999
03-06-2008,127.220001
04-06-2008,127.239998
05-06-2008,129.729996
06-06-2008,125.739998
09-06-2008,125.839996
10-06-2008,125.540001
11-06-2008,123.440002
12-06-2008,123.860001
13-06-2008,125.720001
16-06-2008,125.730003
17-06-2008,124.879997
18-06-2008,123.669998
19-06-2008,124.169998
20-06-2008,121.870003
23-06-2008,121.870003
24-06-2008,121.529999
25-06-2008,122.25
26-06-2008,118.120003
27-06-2008,117.68
30-06-2008,117.830002
01-07-2008,118.309998
02-07-2008,116.160004
03-07-2008,116.290001
07-07-2008,115.32
08-07-2008,117.330002
09-07-2008,114.669998
10-07-2008,115.470001
11-07-2008,114.199997
14-07-2008,113.169998
15-07-2008,111.940002
16-07-2008,114.760002
17-07-2008,116.139999
18-07-2008,116.18
21-07-2008,116.120003
22-07-2008,117.690002
23-07-2008,118.160004
24-07-2008,115.43
25-07-2008,115.919998
28-07-2008,113.760002
29-07-2008,116.43
30-07-2008,118.379997
31-07-2008,116.849998
01-08-2008,116.199997
04-08-2008,115.160004
05-08-2008,118.470001
06-08-2008,118.93
07-08-2008,116.809998
08-08-2008,119.599998
11-08-2008,120.459999
12-08-2008,119.010002
13-08-2008,118.709999
14-08-2008,119.370003
15-08-2008,119.870003
18-08-2008,118.07
19-08-2008,116.980003
20-08-2008,117.709999
21-08-2008,118.010002
22-08-2008,119.360001
25-08-2008,117.019997
26-08-2008,117.449997
27-08-2008,118.410004
28-08-2008,120.18
29-08-2008,118.540001
02-09-2008,118.050003
03-09-2008,117.870003
04-09-2008,114.349998
05-09-2008,114.860001
08-09-2008,117.230003
09-09-2008,113.230003
10-09-2008,113.93
11-09-2008,115.540001
12-09-2008,115.790001
15-09-2008,110.360001
16-09-2008,112.269997
17-09-2008,106.980003
18-09-2008,111.639999
19-09-2008,116.139999
22-09-2008,111.709999
23-09-2008,109.959999
24-09-2008,109.75
25-09-2008,111.269997
26-09-2008,111.650002
29-09-2008,101.849998
30-09-2008,107.370003
01-10-2008,106.900002
02-10-2008,102.610001
03-10-2008,101.230003
06-10-2008,97.330002
07-10-2008,91.739998
08-10-2008,90.75
09-10-2008,83.839996
10-10-2008,82.870003
13-10-2008,92.459999
14-10-2008,91.970001
15-10-2008,83.669998
16-10-2008,87.230003
17-10-2008,86.690002
20-10-2008,90.82
21-10-2008,88.029999
22-10-2008,82.669998
23-10-2008,83.720001
24-10-2008,80.82
27-10-2008,78.25
28-10-2008,86.699997
29-10-2008,85.75
30-10-2008,87.989998
31-10-2008,89.339996
03-11-2008,89.120003
04-11-2008,92.75
05-11-2008,87.919998
06-11-2008,83.519997
07-11-2008,85.959999
10-11-2008,84.889999
11-11-2008,83.010002
12-11-2008,78.75
13-11-2008,84.199997
14-11-2008,80.699997
17-11-2008,78.629997
18-11-2008,79.43
19-11-2008,74.580002
20-11-2008,69.57
21-11-2008,73.989998
24-11-2008,78.779999
25-11-2008,79.300003
26-11-2008,82.139999
28-11-2008,82.93
01-12-2008,75.540001
02-12-2008,78.559998
03-12-2008,80.629997
04-12-2008,78.269997
05-12-2008,81.120003
08-12-2008,84.25
09-12-2008,82.309998
10-12-2008,83.290001
11-12-2008,80.940002
12-12-2008,81.510002
15-12-2008,80.489998
16-12-2008,84.620003
17-12-2008,83.809998
18-12-2008,82.050003
19-12-2008,82.269997
22-12-2008,80.779999
23-12-2008,80
24-12-2008,80.5
26-12-2008,80.230003
29-12-2008,79.970001
30-12-2008,81.93
31-12-2008,83.089996
02-01-2009,85.75
05-01-2009,85.349998
06-01-2009,86.019997
07-01-2009,83.480003
08-01-2009,83.769997
09-01-2009,81.980003
12-01-2009,80.139999
13-01-2009,80.279999
14-01-2009,77.599998
15-01-2009,77.709999
16-01-2009,78.300003
20-01-2009,74.169998
21-01-2009,77.400002
22-01-2009,76.230003
23-01-2009,76.639999
26-01-2009,77.059998
27-01-2009,77.910004
28-01-2009,80.529999
29-01-2009,77.870003
30-01-2009,76.099998
02-02-2009,76.050003
03-02-2009,77.260002
04-02-2009,76.739998
05-02-2009,78
06-02-2009,80.129997
09-02-2009,80.25
10-02-2009,76.309998
11-02-2009,76.949997
12-02-2009,77.099998
13-02-2009,76.330002
17-02-2009,72.870003
18-02-2009,72.809998
19-02-2009,71.989998
20-02-2009,71.190002
23-02-2009,68.720001
24-02-2009,71.470001
25-02-2009,70.730003
26-02-2009,69.629997
27-02-2009,67.989998
02-03-2009,64.830002
03-03-2009,64.400002
04-03-2009,65.959999
05-03-2009,63.16
06-03-2009,63.259998
09-03-2009,62.650002
10-03-2009,66.629997
11-03-2009,66.82
12-03-2009,69.550003
13-03-2009,70.089996
16-03-2009,69.839996
17-03-2009,72.080002
18-03-2009,73.57
19-03-2009,72.629997
20-03-2009,71.199997
23-03-2009,76.239998
24-03-2009,74.690002
25-03-2009,75.410004
26-03-2009,76.639999
27-03-2009,75.110001
30-03-2009,72.489998
31-03-2009,73.440002
01-04-2009,74.669998
02-04-2009,76.82
03-04-2009,77.57
06-04-2009,76.919998
07-04-2009,75.139999
08-04-2009,76.029999
09-04-2009,78.919998
13-04-2009,79.110001
14-04-2009,77.519997
15-04-2009,78.5
16-04-2009,79.720001
17-04-2009,80.120003
20-04-2009,76.709999
21-04-2009,78.330002
22-04-2009,77.739998
23-04-2009,78.519997
24-04-2009,79.839996
27-04-2009,79.040001
28-04-2009,78.82
29-04-2009,80.529999
30-04-2009,80.459999
01-05-2009,80.900002
04-05-2009,83.639999
05-05-2009,83.339996
06-05-2009,84.800003
07-05-2009,83.699997
08-05-2009,85.699997
11-05-2009,83.910004
12-05-2009,83.830002
13-05-2009,81.610001
14-05-2009,82.459999
15-05-2009,81.550003
18-05-2009,84.029999
19-05-2009,83.900002
20-05-2009,83.470001
21-05-2009,82.099998
22-05-2009,81.980003
26-05-2009,84.139999
27-05-2009,82.559998
28-05-2009,83.839996
29-05-2009,84.980003
01-06-2009,87.169998
02-06-2009,87.349998
03-06-2009,86.169998
04-06-2009,87.18
05-06-2009,86.959999
08-06-2009,86.900002
09-06-2009,87.209999
10-06-2009,86.910004
11-06-2009,87.459999
12-06-2009,87.580002
15-06-2009,85.510002
16-06-2009,84.43
17-06-2009,84.32
18-06-2009,85.040001
19-06-2009,85.300003
22-06-2009,82.709999
23-06-2009,82.459999
24-06-2009,83.010002
25-06-2009,84.790001
26-06-2009,84.68
29-06-2009,85.440002
30-06-2009,84.720001
01-07-2009,85.099998
02-07-2009,82.629997
06-07-2009,82.839996
07-07-2009,81.209999
08-07-2009,81.120003
09-07-2009,81.410004
10-07-2009,81.080002
13-07-2009,83.099998
14-07-2009,83.540001
15-07-2009,86.029999
16-07-2009,86.779999
17-07-2009,86.75
20-07-2009,87.739998
21-07-2009,88.07
22-07-2009,88.019997
23-07-2009,90.080002
24-07-2009,90.360001
27-07-2009,90.629997
28-07-2009,90.389999
29-07-2009,89.989998
30-07-2009,91.07
31-07-2009,91.139999
03-08-2009,92.540001
04-08-2009,92.82
05-08-2009,92.580002
06-08-2009,92.07
07-08-2009,93.300003
10-08-2009,92.989998
11-08-2009,91.839996
12-08-2009,92.93
13-08-2009,93.580002
14-08-2009,92.779999
17-08-2009,90.550003
18-08-2009,91.489998
19-08-2009,92.129997
20-08-2009,93.139999
21-08-2009,94.889999
24-08-2009,94.839996
25-08-2009,95.059998
26-08-2009,95.089996
27-08-2009,95.360001
28-08-2009,95.18
31-08-2009,94.419998
01-09-2009,92.330002
02-09-2009,92.050003
03-09-2009,92.839996
04-09-2009,94.07
08-09-2009,94.910004
09-09-2009,95.650002
10-09-2009,96.650002
11-09-2009,96.540001
14-09-2009,97.150002
15-09-2009,97.459999
16-09-2009,98.959999
17-09-2009,98.669998
18-09-2009,98.93
21-09-2009,98.589996
22-09-2009,99.239998
23-09-2009,98.239998
24-09-2009,97.32
25-09-2009,96.730003
28-09-2009,97.980003
29-09-2009,97.769997
30-09-2009,97.449997
01-10-2009,94.940002
02-10-2009,94.519997
05-10-2009,95.919998
06-10-2009,97.239998
07-10-2009,97.550003
08-10-2009,98.279999
